age,geographic_location,marital_status,number_of_dependents,occupation,employment_type,monthly_income,job_stability,total_debt,credit_score,savings_investments,monthly_fixed_expenses,monthly_variable_expenses,saving_goals_short_long_term,investment_preferences,risk_tolerance,financial_priorities,use_of_financial_management_tools,payment_history,experiences_with_financial_advising,label
25,Urban,Widowed,4,Retired,Contract,3069.9567491146236,3,31137.477007849848,309,13364.093626676276,1091.2333170329025,1406.9374492793263,25522.653402197433,Cryptocurrency,High,Save for House,True,Good,True,Invest in Stocks
46,Urban,Married,4,Employed,Intern,2725.7250448698533,9,18767.84059825303,427,4231.107862484176,1207.8580188033689,923.2607554575427,37037.19134953276,None,High,Travel,True,Poor,False,Invest in Stocks
19,Rural,Widowed,1,Unemployed,Full-Time,5083.72267734421,15,0.0,509,10012.962147554748,599.9550226691251,937.6825485328056,8151.981779043843,Real Estate,Low,Education,True,Good,False,Invest in Stocks
59,Suburban,Widowed,0,Student,Intern,6695.079237017443,0,13427.314227729801,609,10197.900050532657,978.0175508965324,127.66450922185993,21015.537187069523,None,Low,Save for House,False,Good,False,Reduce Expenses
20,Urban,Single,4,Unemployed,Intern,2237.0256241659176,15,19919.12511695227,607,3541.6522042124398,1664.1215136450305,1022.302973953236,12313.552313972108,Cryptocurrency,High,Healthcare,True,Average,False,Increase Savings
68,Urban,Single,3,Self-Employed,Part-Time,3139.724329934347,7,0.0,723,11007.440667958963,1068.4705038675224,1045.2194869097457,0.0,Bonds,High,Retirement,True,Average,True,Increase Savings
46,Urban,Widowed,4,Employed,Intern,6219.577816189043,26,45583.794537302136,535,8611.393205061544,1694.8464254928283,811.387968230655,10360.963283531079,None,High,Healthcare,True,Good,True,Invest in Stocks
32,Suburban,Single,3,Self-Employed,Part-Time,2619.3105708075686,29,32167.847941437176,580,0.0,1769.9982222747108,1571.3629389332596,29210.770389659374,Cryptocurrency,Low,Retirement,True,Good,True,Invest in Stocks
55,Rural,Single,4,Employed,Contract,3071.278289662372,24,22240.41368529404,317,3629.8138659653314,1626.6733733111848,1327.8487490871998,11822.40956632057,Cryptocurrency,Low,Retirement,False,Poor,True,Increase Savings
45,Rural,Married,4,Employed,Contract,5352.7020821643255,15,8968.164777337457,600,8657.307645211535,1151.6489966859178,940.1531087086057,30320.97599783473,Bonds,High,Retirement,False,Poor,True,Increase Savings
54,Urban,Married,2,Self-Employed,Intern,5181.811532340351,29,15305.50209000464,737,6860.439866488518,954.0779896871504,805.7370845180523,38144.93036721746,None,Low,Retirement,True,Poor,False,Increase Savings
49,Urban,Divorced,4,Self-Employed,Contract,1312.169357738867,26,10198.756784821036,832,3161.142672217833,1518.2276804777243,737.8451413654701,17462.800739563037,Real Estate,Low,Education,True,Good,True,Reduce Expenses
47,Suburban,Widowed,3,Student,Part-Time,6561.188295226011,18,5131.613945073701,309,10910.076369270342,601.1545512890613,1064.0358464177689,4774.911920899156,Stocks,High,Education,True,Average,False,Reduce Expenses
68,Urban,Single,2,Self-Employed,Full-Time,4875.484996433239,2,22234.49571047882,715,5244.942574028466,1871.5044978012324,217.8001657700404,46524.9217693228,None,Low,Retirement,False,Average,False,Reduce Expenses
64,Rural,Widowed,4,Retired,Full-Time,2485.7671051247753,9,36549.85401342725,435,5293.2518641786455,1228.8134508000398,731.3897981498507,32952.529424184,Cryptocurrency,Low,Travel,True,Good,True,Invest in Stocks
47,Suburban,Divorced,2,Unemployed,Contract,8067.97644201617,25,17149.268021278032,390,4582.121698093093,1736.131835797062,942.8856705474482,0.0,Real Estate,High,Travel,False,Good,False,Reduce Expenses
68,Suburban,Divorced,4,Student,Full-Time,4927.007506509386,2,13816.041790044326,355,12041.28721258794,858.0454912349418,440.63970800038953,22372.362828269244,Stocks,Medium,Education,False,Average,False,Invest in Stocks
51,Urban,Married,1,Employed,Full-Time,2213.5569774712717,0,22679.30298238905,642,14221.86460141735,1342.3796863808718,684.6930737997548,31687.740139688263,None,Low,Retirement,True,Poor,False,Reduce Expenses
30,Rural,Single,2,Retired,Intern,5259.692250914836,12,31725.21729465334,780,7444.178548730612,2031.569883299228,1003.8940744907088,4045.0576496985286,Stocks,High,Education,True,Poor,False,Increase Savings
50,Suburban,Single,3,Self-Employed,Contract,4282.082408117004,21,12130.393961517238,830,7207.726270816449,1740.588608882897,673.3496470331239,34298.81606742748,None,Medium,Education,False,Poor,False,Invest in Stocks
59,Suburban,Widowed,1,Self-Employed,Part-Time,5640.651213161556,2,0.0,639,5892.136360666545,1487.1171556061192,1106.9623057742745,29120.86759562001,None,High,Education,False,Average,False,Invest in Stocks
34,Urban,Married,4,Retired,Intern,3824.069026419539,28,34182.14275310266,434,7972.676254897945,2253.6009342380457,633.9181482429203,36677.39684965694,Cryptocurrency,Low,Healthcare,False,Good,False,Increase Savings
20,Rural,Married,4,Unemployed,Contract,5074.313861932768,29,0.0,791,12834.421873995158,723.8543079957836,900.9045974374204,27082.352820804903,None,Low,Retirement,True,Good,True,Increase Savings
26,Rural,Married,1,Retired,Contract,7916.052814139279,8,28024.814471798978,415,1076.6103157968537,2001.7856331131156,1037.8907365968173,27995.89714706412,Real Estate,High,Education,False,Poor,True,Reduce Expenses
69,Suburban,Single,0,Employed,Contract,2780.483869760801,20,18560.610538882065,661,8978.503910149924,1174.2160779798537,225.62113445832154,28265.6358691184,Real Estate,High,Education,True,Poor,False,Increase Savings
28,Rural,Divorced,1,Retired,Full-Time,5156.073339911937,25,6553.8967461192915,663,13968.544870115027,2058.746292263381,1061.0238087630937,21584.938065620816,None,Low,Education,True,Average,True,Invest in Stocks
66,Urban,Divorced,3,Student,Intern,2733.60178208379,0,40807.72153660871,657,8467.390503505456,1353.7137366020652,803.3369457077046,29499.097344275666,Bonds,High,Retirement,False,Good,False,Invest in Stocks
44,Urban,Single,4,Retired,Contract,6760.907137358357,25,34960.89592208153,731,19830.27568746019,1074.55052790481,672.7620916469971,25241.401465457006,None,Medium,Healthcare,False,Poor,False,Invest in Stocks
45,Suburban,Divorced,2,Retired,Intern,5167.072958287964,28,28647.01456083764,571,11946.491231482138,1537.084805910528,1325.6694619687191,27931.48891387145,Real Estate,High,Healthcare,False,Good,False,Invest in Stocks
19,Suburban,Widowed,0,Employed,Contract,3368.945866462299,3,26600.01257728586,520,15826.006108307924,936.7862713749319,974.018547946237,21889.075532868676,Cryptocurrency,High,Retirement,False,Average,False,Reduce Expenses
18,Rural,Single,2,Employed,Part-Time,4870.913288010618,0,27132.051567227514,539,15443.978254666428,1097.577719672363,496.8689124235301,20567.285976189978,None,Medium,Save for House,True,Poor,True,Increase Savings
23,Urban,Single,1,Unemployed,Part-Time,4100.91421163101,21,5246.339963381348,696,7317.9690586377865,2021.4365024759384,706.4921551976353,20006.918714479336,Cryptocurrency,Medium,Healthcare,False,Good,False,Increase Savings
42,Rural,Married,4,Employed,Contract,3581.350247092909,14,11570.09432251025,487,9496.714276363902,1731.33972539653,355.7741127103535,19733.23606950909,Stocks,Medium,Travel,False,Poor,False,Reduce Expenses
52,Rural,Single,3,Employed,Intern,3713.4978644944654,19,0.0,575,10687.5069865508,368.568184283695,979.5462996414549,6087.697342198326,Bonds,High,Healthcare,True,Average,False,Reduce Expenses
33,Suburban,Widowed,1,Employed,Part-Time,6570.5106660324545,10,24384.241055635684,403,15914.826791517116,1331.2431099488567,470.92771576778944,22682.07553167786,Stocks,Low,Retirement,False,Average,True,Increase Savings
21,Urban,Married,1,Retired,Contract,3562.1813054604227,3,41496.57336602116,609,12069.467233169691,1675.4976887237042,1116.269642640932,6226.166266357879,None,Low,Healthcare,False,Good,False,Reduce Expenses
64,Urban,Married,2,Retired,Part-Time,5373.179906114628,14,14244.330478062544,809,7395.332725454901,1446.499719999467,666.8027374563238,25241.89407705245,None,High,Healthcare,True,Poor,True,Invest in Stocks
55,Rural,Divorced,2,Employed,Contract,5989.6545629399025,1,23562.388884819953,617,13875.07148851846,979.7131003707151,1081.4840222998762,9462.872310515675,None,Low,Healthcare,False,Poor,False,Increase Savings
61,Urban,Married,4,Self-Employed,Intern,2525.8842268812004,25,12008.67250113516,609,11580.159405935998,2295.1458513509715,691.0657331397235,20066.883347483323,Stocks,Medium,Healthcare,True,Good,True,Invest in Stocks
37,Urban,Widowed,2,Employed,Part-Time,5573.710681498277,12,12932.302357352528,440,10825.547614814182,915.3270289866329,759.208337411292,11084.062701120038,Stocks,Low,Education,False,Good,False,Invest in Stocks
42,Rural,Widowed,0,Employed,Full-Time,3930.364114022802,28,14898.732062248484,408,10023.175796351958,1951.5385266714634,137.46130269839387,30654.676115558592,Cryptocurrency,High,Travel,False,Average,False,Invest in Stocks
24,Suburban,Divorced,4,Unemployed,Part-Time,1529.141136176694,10,0.0,588,14948.297015316966,2184.752262633876,776.685345216838,12067.610210017157,Stocks,Low,Travel,False,Good,True,Increase Savings
38,Suburban,Single,3,Employed,Part-Time,4198.520065549035,25,37078.973835613106,652,13224.02103590302,983.765791720755,829.3737222495781,19900.401284043503,Cryptocurrency,Low,Save for House,True,Good,False,Invest in Stocks
24,Suburban,Widowed,0,Employed,Contract,5739.354434979583,16,19924.627554085306,321,6899.548570701016,1071.1720261829976,1036.061940114407,27238.572525909185,Bonds,Medium,Save for House,True,Poor,True,Invest in Stocks
46,Rural,Widowed,1,Unemployed,Intern,6596.4874576892635,22,34573.81545798194,646,9473.5017038554,1086.0559994309165,843.8280714539018,24120.9544232174,Cryptocurrency,Medium,Retirement,True,Average,True,Reduce Expenses
69,Urban,Divorced,2,Employed,Part-Time,5374.997773236731,13,24535.118355164803,418,6462.9178794816235,1329.2090984605877,551.0098768194963,18450.976968370334,Stocks,Low,Healthcare,True,Good,True,Increase Savings
24,Rural,Divorced,3,Employed,Intern,4039.7640755595044,29,7906.464406116385,598,7714.208825859848,917.1605185087304,1160.139764978835,7892.518298775414,Bonds,Medium,Education,True,Poor,False,Reduce Expenses
20,Rural,Divorced,4,Student,Part-Time,5715.350150042185,10,15246.320781224258,785,4929.381484361507,1777.8936038135948,913.6184803407573,24878.00469105711,Bonds,High,Travel,False,Good,True,Reduce Expenses
46,Suburban,Single,2,Unemployed,Full-Time,2877.2489918019764,27,0.0,762,11241.643868896623,1461.74538579199,1130.915106461745,20827.530738391404,None,Low,Healthcare,False,Good,True,Increase Savings
46,Urban,Single,0,Unemployed,Contract,6755.197306344897,24,31830.306261328347,776,8852.344601061981,1039.4814233623642,1123.956546885446,7231.338744642784,Real Estate,Low,Retirement,True,Good,True,Increase Savings
56,Suburban,Married,1,Student,Full-Time,1562.8456180697185,18,22058.371613845404,769,14033.452462233461,1501.8100934505305,1272.2487713732203,41422.18373030162,Cryptocurrency,High,Save for House,False,Poor,False,Increase Savings
55,Urban,Widowed,1,Unemployed,Intern,4878.564964901567,15,8222.29212159644,653,10742.590950234233,1766.7033568559357,1324.2613519923273,22403.75187772273,Stocks,Low,Healthcare,True,Poor,True,Invest in Stocks
23,Urban,Single,2,Self-Employed,Contract,2818.951740044252,3,0.0,584,18181.526135983047,668.3414272502839,966.9849917616857,25468.130086961348,Stocks,Medium,Education,True,Poor,False,Invest in Stocks
63,Suburban,Married,4,Retired,Contract,7723.898434623398,23,11353.8524517311,502,9443.404108341665,1228.3381707301553,370.44235880925174,18247.472657450246,Stocks,Low,Healthcare,False,Average,False,Invest in Stocks
27,Suburban,Single,4,Retired,Contract,6095.172410056502,0,3390.6736695786094,381,8566.597661657765,793.4339580696721,1005.6776901488789,21557.480954195704,Stocks,Low,Education,False,Poor,True,Reduce Expenses
54,Rural,Divorced,2,Unemployed,Part-Time,8573.12245930203,4,22029.237972172443,312,8215.284049429116,2493.3534711526972,1399.523132614458,1297.9558114744214,Stocks,Low,Travel,False,Good,False,Reduce Expenses
31,Urban,Married,2,Retired,Contract,6001.5240351791845,9,4208.335758514842,781,4190.461112969179,1054.343684738176,814.0795799804486,26519.78502920281,Stocks,Low,Healthcare,False,Poor,False,Invest in Stocks
39,Urban,Single,2,Employed,Full-Time,4137.454214939991,19,50784.40137480752,542,4293.192208990086,2397.251120213853,1101.339951927584,11899.845655525914,Cryptocurrency,High,Save for House,False,Good,True,Increase Savings
49,Urban,Single,3,Employed,Part-Time,6537.525980904511,1,34779.63379139007,745,15254.022051626995,1962.5318477304218,710.1340369506567,15173.298411825752,Stocks,Medium,Travel,True,Good,True,Increase Savings
35,Urban,Widowed,2,Self-Employed,Contract,4698.307110111413,3,14407.398230981555,751,4634.6139797318265,1539.200759310244,849.3849769218112,29945.087860744083,Real Estate,Low,Save for House,True,Good,False,Invest in Stocks
53,Urban,Single,3,Student,Contract,4897.49613255811,9,0.0,594,0.0,1383.8692942656814,1237.174829817554,15535.564811478198,Real Estate,High,Education,True,Average,False,Increase Savings
63,Rural,Widowed,0,Retired,Intern,5906.5577348343795,5,18325.079345879352,331,4483.345308118488,2377.3774943432904,826.4156348282878,22404.181946882287,Stocks,High,Travel,False,Good,False,Invest in Stocks
69,Urban,Divorced,2,Self-Employed,Part-Time,5104.322883616086,11,0.0,450,13573.504520317718,662.3309613596367,1248.9734058570834,29849.143913246946,None,Medium,Retirement,False,Poor,True,Increase Savings
26,Rural,Married,2,Retired,Intern,8259.408487431057,1,35910.518726086724,416,1515.4093093436677,1763.6547253738443,1151.4409297703605,9106.1414019389,None,Low,Save for House,False,Poor,True,Invest in Stocks
43,Suburban,Married,4,Employed,Intern,4398.783374504856,5,31869.469214579607,545,11653.529149077523,1482.9388075570089,920.978129751995,17317.114729708122,Real Estate,Medium,Save for House,False,Average,False,Reduce Expenses
39,Rural,Married,2,Self-Employed,Full-Time,4459.03883799217,28,41729.671168952445,597,7073.372650085137,1561.2561403568052,590.685255642438,22823.46603014033,None,Medium,Retirement,True,Poor,True,Reduce Expenses
63,Rural,Single,3,Self-Employed,Full-Time,2650.1492653222954,9,11650.182367022775,669,20686.72690530069,945.1877316159744,1222.6412677512521,20228.310618835316,Real Estate,Low,Retirement,False,Average,True,Reduce Expenses
55,Rural,Married,3,Student,Part-Time,3572.719652448509,5,32083.465241112248,653,8617.376490441457,576.2865580574453,699.8859738371463,30869.83416323867,None,Medium,Retirement,True,Average,True,Increase Savings
40,Suburban,Widowed,2,Employed,Part-Time,9125.29177285749,11,40760.61424152739,847,15540.065382047334,591.5185215922226,568.5618434126322,30217.92563822531,Stocks,High,Travel,False,Average,False,Reduce Expenses
34,Urban,Married,3,Self-Employed,Part-Time,3067.5552549955605,29,13465.029556370113,460,7309.218667358422,1548.7464656623508,1037.311539260525,22557.584280131607,None,Low,Education,True,Poor,True,Increase Savings
43,Rural,Single,2,Employed,Part-Time,8246.381931680571,13,8992.372515798086,721,13268.25279096664,1073.2512456432892,689.5331554960784,23815.675450632927,None,Medium,Retirement,False,Average,False,Invest in Stocks
64,Suburban,Single,0,Employed,Intern,7269.920044831528,25,40221.697837092666,426,9904.906047522722,1877.4150822722609,607.492439419875,18544.801890460283,Cryptocurrency,Medium,Healthcare,True,Poor,False,Increase Savings
55,Rural,Widowed,3,Unemployed,Part-Time,4671.1861380104665,1,22182.146396073153,383,13917.35796735494,2109.0889476246944,827.9946023895862,20809.042867449214,Cryptocurrency,Medium,Education,True,Poor,True,Invest in Stocks
19,Rural,Widowed,3,Unemployed,Intern,6460.935437385588,18,26379.46827363529,681,6407.049102507352,1136.4248328679446,399.85665284436965,14313.953989407142,None,Medium,Healthcare,True,Good,False,Reduce Expenses
23,Suburban,Single,3,Student,Contract,2093.93240569731,23,18679.40267012051,820,4040.388004921565,1153.9539306794914,1292.156171401465,26334.46334688284,Bonds,High,Save for House,False,Good,False,Invest in Stocks
24,Rural,Single,3,Employed,Full-Time,5741.815732623006,3,1272.8978916799097,609,0.0,1123.9517808488151,1062.2017393613644,21377.06431685645,Stocks,High,Retirement,False,Good,False,Increase Savings
30,Rural,Divorced,2,Unemployed,Part-Time,5835.088768940234,5,36568.95832684548,820,382.19786710001426,777.4686858878663,946.4257766730316,20512.576539260426,Real Estate,Low,Retirement,True,Poor,True,Reduce Expenses
44,Urban,Divorced,2,Retired,Contract,3384.940309074614,17,0.0,654,11714.072482544907,1436.7764320040228,506.53828723706215,27162.944755184373,Cryptocurrency,High,Education,True,Poor,False,Reduce Expenses
28,Suburban,Married,0,Employed,Intern,3886.155028219131,6,34969.63877733216,753,13535.27243824747,1060.5699269599206,1106.8114219613453,34515.02450018248,Bonds,Medium,Retirement,False,Average,True,Reduce Expenses
